year,imdb,title,test,clean_test,binary,budget,domgross,intgross,code,budget_2013$,domgross_2013$,intgross_2013$,period code,decade code,synopsis
2011,tt0999913,Straw Dogs,ok,ok,PASS,25000000,10324441.0,11253821.0,2011PASS,25892270,10692928.0,11655479.0,1.0,1.0,"Screenwriter David Sumner and his wife Amy travel in his Jaguar to her hometown, Blackwater, Mississippi. Amy's father has died and David intends to write his Stalingrad screenplay in the house. He hires contractor Charlie and his team to repair the barn roof. Amy used to be Charlie's sweetheart and he and his crew show her no respect now. Charlie invites David to hunt deer with him and his crew, but they leave David alone in the woods and rape Amy--who doesn't tell David about it. When drunken coach Tom Heddon calls Charlie and his friends to hunt down slow Jeremy Niles, who likes his daughter, David decides to protect not only Jeremy, but also Amy and her honor."
2011,tt0978764,Sucker Punch,ok-disagree,ok,PASS,75000000,36392502.0,89758389.0,2011PASS,77676809,37691379.0,92961937.0,1.0,1.0,"A young girl, Babydoll, is locked away in a mental asylum by her abusive stepfather, where she will undergo a lobotomy in five days' time. Faced with unimaginable odds, she retreats to a fantastical world in her imagination where she and four other female asylum inmates plot to escape the facility. The line between reality and fantasy blurs as Babydoll and the others, plus a mysterious guide, fight to retrieve the five items that will let them break free from their captors in time."
2011,tt1650062,Super 8,ok-disagree,ok,PASS,50000000,127004179.0,260095987.0,2011PASS,51784539,131537058.0,269379017.0,1.0,1.0,"SPOILER: In the summer of 1979, a group of friends in a small Ohio town witness a catastrophic train crash while making a super 8 movie and soon suspect that it was not an accident. Shortly after, unusual disappearances and inexplicable events begin to take place in town, and the local Deputy tries to uncover the truth - something more terrifying than any of them could have imagined."
2011,tt1675192,Take Shelter,ok,ok,PASS,4750000,1728953.0,3128953.0,2011PASS,4919531,1790661.0,3240628.0,1.0,1.0,"Curtis, a father and husband, is starting to experience bad dreams and hallucinations. Assuming mental illness, he seeks medical help and counseling. However, fearing the worst, he starts building an elaborate and expensive storm shelter in their backyard. This storm shelter threatens to tear apart his family, threatens his sanity and his standing in the community, but he builds it to save his family's life."
2011,tt1385826,The Adjustment Bureau,dubious-disagree,dubious,FAIL,50200000,62495645.0,127793502.0,2011FAIL,51991677,64726164.0,132354553.0,1.0,1.0,"Do we control our destiny, or do unseen forces manipulate us? A man glimpses the future Fate has planned for him and realizes he wants something else. To get it, he must pursue across, under and through the streets of modern-day New York the only woman he's ever loved. On the brink of winning a seat in the U.S. Senate, ambitious politician David Norris (Matt Damon) meets beautiful contemporary ballet dancer Elise Sellas (Emily Blunt), a woman like none he's ever known. But just as he realizes he's falling for her, mysterious men conspire to keep the two apart. David learns he is up against the agents of Fate itself, the men of The Adjustment Bureau, who will do everything in their considerable power to prevent David and Elise from being together. In the face of overwhelming odds, he must either let her go and accept a predetermined path... or risk everything to defy Fate and be with her."
2011,tt0983193,The Adventures of Tintin,notalk,notalk,FAIL,130000000,77591831.0,373993951.0,2011FAIL,134639802,80361144.0,387342089.0,1.0,1.0,"Having bought a model ship, the Unicorn, for a pound off a market stall Tintin is initially puzzled that the sinister Mr. Sakharine should be so eager to buy it from him, resorting to murder and kidnapping Tintin - accompanied by his marvellous dog Snowy - to join him and his gang as they sail to Morocco on an old cargo ship. Sakharine has bribed the crew to revolt against the ship's master, drunken Captain Haddock, but Tintin, Snowy and Haddock escape, arriving in Morocco at the court of a sheikh, who also has a model of the Unicorn. Haddock tells Tintin that over three hundred years earlier his ancestor Sir Francis Haddock was forced to scuttle the original Unicorn when attacked by a piratical forebear of Sakharine but he managed to save his treasure and provide clues to its location in three separate scrolls, all of which were secreted in models of the Unicorn. Tintin and Sakharine have one each and the villain intends to use the glass-shattering top Cs of operatic soprano the Milanese Nightingale to secure the third. With aid from bumbling Interpol agents the Thompson Twins our boy hero, his dog and the captain must prevent Sakharine from obtaining all three scrolls to fulfil the prophesy that only the last of the Haddocks can discover the treasure's whereabouts."
2011,tt1655442,The Artist,notalk-disagree,notalk,FAIL,16000000,44667095.0,128256712.0,2011FAIL,16571053,46261299.0,132834295.0,1.0,1.0,"Outside a movie premiere, enthusiastic fan Peppy Miller literally bumps into the swashbuckling hero of the silent film, George Valentin. The star reacts graciously and Peppy plants a kiss on his cheek as they are surrounded by photographers. The headlines demand: ""Who's That Girl?"" and Peppy is inspired to audition for a dancing bit-part at the studio. However as Peppy slowly rises through the industry, the introduction of talking-pictures turns Valentin's world upside-down."
2011,tt1412386,The Best Exotic Marigold Hotel,ok,ok,PASS,10000000,46383639.0,134729347.0,2011PASS,10356908,48039108.0,139537943.0,1.0,1.0,"Seven elderly Britons, for a variety of reasons, respond to an online ad and travel to Jaipur, India, where they find run-down hotel with a young, exuberant, and optimistic host. Evelyn Greenslade (Dame Judi Dench), newly widowed, wants a low-cost experience, Graham Dashwood (Tom Wilkinson) seeks a long-ago love, Douglas Ainslie (Bill Nighy) and Jean Ainslie (Dame Penelope Wilton) have lost their pension in a family investment, Muriel Donnelly (Dame Maggie Smith) needs cheap hip surgery, Madge Hardcastle (Celia Imrie) seeks a rich husband, and Norman Cousins (Ronald Pickup) is chasing women. India affects each in different ways, enchanting Douglas and Evelyn while driving Jean deeper into bitterness. Their host, young Sonny (Dev Patel), has dreams but little cash or skill; he also has a girlfriend whom his mother dismisses. Stories cross and discoveries await each one."
2011,tt1259521,The Cabin in the Woods,dubious-disagree,dubious,FAIL,30000000,42073277.0,70768144.0,2011FAIL,31070724,43574905.0,73293915.0,1.0,1.0,"Five teenagers head off for a weekend at a secluded cabin in the woods. They arrive to find they are quite isolated with no means of communicating with the outside world. When the cellar door flings itself open, they of course go down to investigate. They find an odd assortment of relics and curios, but when one of the women, Dana, reads from a book, she awakens a family of deadly zombie killers. However, there's far more going on than meets the eye."
2011,tt1093357,The Darkest Hour,ok,ok,PASS,34800000,21443494.0,62831715.0,2011PASS,36042039,22208829.0,65074228.0,1.0,1.0,"American software designers Sean and Ben travel to Moscow to sell their software to investors. However, their Swedish partner Skyler pulls a fast one on Sean and Ben, and they are out of the business. They go to a nightclub, where they meet American Natalie and Australian Anne. They flirt with the girls and see Skyler in the club. Out of the blue, the population is surprised by lights, which they mistake for natural phenomena. But soon, they learn that the lights are aliens invading Earth and using the power supply to annihilate mankind. Sean, Ben, Natalie, Anne, and Skyler hide in the kitchen and when they leave the place, they seek out survivors on the street. Are they the last people on Earth?"
2011,tt1535616,The Divide,ok,ok,PASS,3000000,18000.0,18000.0,2011PASS,3107072,18642.0,18642.0,1.0,1.0,"After a nuke bomb, residents of a building manage to rush into the building's bomb shelter before the superintendent seals the door. The group acclimatizes to the cramped surroundings while the superintendent asserts his dominance over the shelter and its inhabitants."
2011,tt1235170,The Future,ok,ok,PASS,1000000,568662.0,568662.0,2011PASS,1035691,588958.0,588958.0,1.0,1.0,
2011,tt1568346,The Girl with the Dragon Tattoo,notalk-disagree,notalk,FAIL,90000000,102515793.0,233170238.0,2011FAIL,93212171,106174662.0,241492267.0,1.0,1.0,"Mikael Blomkvist is a disgraced journalist who is asked by a wealthy industrialist to write a biography on his family. But what he really wants Blomkvist to do is to find out what happened to his niece, who went missing 40 years ago. At first Blomkvist isn't interested, until the man offers to help him clear his name. Blomkvist begins by talking to the man's relatives who were there when the girl went missing, but some of them are not forthcoming. Blomkvist eventually believes that her disappearance might have something to do with some serial killings that took place 20 years before she disappeared, so he asks for a research assistant. The industrialist's man suggests Lisbeth Salander, a talented hacker who does background checks for them and who even did one on Blomkvist. When he sees her report, he's impressed and asks her to work with him and she does. She's anti-social but is extremely efficient."
2011,tt0990407,The Green Hornet,notalk,notalk,FAIL,110000000,98780042.0,227983150.0,2011FAIL,113925987,102305579.0,236120048.0,1.0,1.0,"Playboy Britt Reid (Seth Rogen) becomes the new publisher of Los Angeles' ""The Daily Sentinel"" after the sudden death of his father. Britt's party life is about to change when he and his driver and kung fu expert, Kato (Jay Chou), stop a robbery. With the help of Kato, Britt starts a new career of fighting crime as the masked superhero ""The Green Hornet""."
2011,tt1540133,The Guard,notalk,notalk,FAIL,6000000,5359774.0,15944629.0,2011FAIL,6214145,5551069.0,16513705.0,1.0,1.0,"Sergeant Gerry Boyle is a small-town Irish cop with a confrontational personality, a subversive sense of humor, a dying mother, a fondness for prostitutes, and absolutely no interest whatsoever in the international cocaine-smuggling ring that has brought straight-laced FBI agent Wendell Everett to his door."
2011,tt1454029,The Help,ok,ok,PASS,25000000,169705587.0,213120004.0,2011PASS,25892270,175762513.0,220726425.0,1.0,1.0,"Set in Mississippi during the 1960s, Skeeter (Stone) is a southern society girl who returns from college determined to become a writer, but turns her friends' lives -- and a Mississippi town -- upside down when she decides to interview the black women who have spent their lives taking care of prominent southern families. Aibileen (Davis), Skeeter's best friend's housekeeper, is the first to open up -- to the dismay of her friends in the tight-knit black community. Despite Skeeter's life-long friendships hanging in the balance, she and Aibileen continue their collaboration and soon more women come forward to tell their stories -- and as it turns out, they have a lot to say. Along the way, unlikely friendships are forged and a new sisterhood emerges, but not before everyone in town has a thing or two to say themselves when they become unwittingly -- and unwillingly -- caught up in the changing times."
2011,tt1007029,The Iron Lady,ok,ok,PASS,14000000,29959436.0,115592104.0,2011PASS,14499671,31028712.0,119717677.0,1.0,1.0,"Elderly and a virtual prisoner in her own home due to her concerned staff and daughter Carol, Margaret Thatcher, Britain's first woman prime minister, looks back on her life as she clears out her late husband Denis's clothes for the Oxfam shop. Denis is seen as being her rock as she first enters parliament and then runs for the leadership of the Conservative Party, culminating in her eventual premiership. Now his ghost joins her to comment on her successes and failures, sometimes to her annoyance, generally to her comfort until ultimately, as the clothes are sent to the charity shop, Denis departs from Margaret's life forever."
2011,tt1189340,The Lincoln Lawyer,notalk,notalk,FAIL,40000000,58009200.0,87145086.0,2011FAIL,41427631,60079594.0,90255363.0,1.0,1.0,"Mick Haller is a defense lawyer who works out of his Lincoln. When a wealthy Realtor is accused of assaulting a prostitute, Haller is asked to defend him. The man claims that the woman is trying to get some money out of him. But when Haller looks at the evidence against him, he learns that this case might be linked to an old case of his."
2011,tt0472399,The Mechanic,nowomen,nowomen,FAIL,42500000,29121498.0,76347393.0,2011FAIL,44016858,30160867.0,79072292.0,1.0,1.0,"Arthur Bishop (Jason Statham) is a 'mechanic' - an elite assassin with a strict code and unique talent for cleanly eliminating targets. It's a job that requires professional perfection and total detachment, and Bishop is the best in the business. But when his mentor and close friend Harry (Donald Sutherland) is murdered, Bishop is anything but detached. His next assignment is self-imposed - he wants those responsible dead. His mission grows complicated when Harry's son Steve (Ben Foster) approaches him with the same vengeful goal and a determination to learn Bishop's trade. Bishop has always acted alone but he can't turn his back on Harry's son. A methodical hit man takes an impulsive student deep into his world and a deadly partnership is born. But while in pursuit of their ultimate mark, deceptions threaten to surface and those hired to fix problems become problems themselves."
2011,tt1204342,The Muppets,notalk-disagree,notalk,FAIL,45000000,88625922.0,160971922.0,2011FAIL,46606085,91789051.0,166717137.0,1.0,1.0,"When 3 Muppet fans learn that Tex Richman wants to drill under the Muppet Theater for oil, Gary, Mary and Walter set out to find the Muppets who have been split up for years so that they can put on one last show and save the Muppet Theater. Kermit the Frog now lives in his own mansion depressed in Hollywood, 'The Great Gonzo' is a high class plumber at Gonzo's Royal Flush, Fozzie Bear performs with a tribute band called The Moopets, Miss Piggy is the plus-size fashion editor at Vogue Paris, and Animal is at a celebrity anger management rehab center in Santa Barbara."
2011,tt1161864,The Rite,dubious-disagree,dubious,FAIL,37000000,33047633.0,96047633.0,2011FAIL,38320559,34227129.0,99475649.0,1.0,1.0,"Michael Kovak (Colin O'Donaghue), the son of a funeral director, grows indifferent to his father and joins a Seminary. On his way to the course completion, he is overwhelmed by a strong lack of faith. His religious beliefs are further jolted when he sees a young girl haplessly dying in a road accident for whom he reluctantly performs the ritual to absolve her sins. His mentor still believes in him and urges him to go to Italy to take an exorcism course, hoping that it would strengthen his faith in Christianity. In Italy, he attends a session from Father Xavier (Ciarán Hinds), who soon becomes aware of his skepticism. As a result, he sends him to an eminent Jesuit exorcist, Father Lucas Trevant (Sir Anthony Hopkins), whose ways, though questionable, are quite effective. He witnesses the exorcism of a sixteen year old girl but still seems unconvinced. Father Lucas explains to him that it takes multiple sessions over a long stretch of time to completely free a victim from the demon. Despite witnessing some supernatural occurrences during the aforesaid exorcism, Michael is as skeptical as ever. After the second exorcism, the girl's condition becomes quite critical as she is moved to a hospital. She soon dies and the demon finds a new victim. As the moment of reckoning draws near, Michael may be the only hope left, but first he must overcome his own doubts and apprehensions in order to fight and destroy the ominous forces."
2011,tt1265990,The Roommate,ok,ok,PASS,16000000,37300107.0,40497461.0,2011PASS,16571053,38631377.0,41942847.0,1.0,1.0,"Fresh from Des Moines, Iowa, Sara Matthews has just landed in Los Angeles as a college freshman studying fashion design. She meets handsome Stephen, party-lover Tracy, and roommate Rebecca. Rebecca is nice, sweet and ready to share everything with Sara. It could be the beginning of a beautiful friendship. But Tracy is convinced that there's something seriously wrong with Rebecca and bad things start happening to everyone close to Sara. If Sara is to have a normal college experience, she's going to have to get to the bottom of what's up with Rebecca and quickly get out of her clutches."
2011,tt0472181,The Smurfs,ok,ok,PASS,110000000,142614158.0,563066551.0,2011PASS,113925987,147704169.0,583162839.0,1.0,1.0,"When the evil wizard Gargamel chases the tiny blue Smurfs out of their village, they tumble from their magical world and into ours -- in fact, smack dab in the middle of Central Park. Just three apples high and stuck in the Big Apple, the Smurfs must find a way to get back to their village before Gargamel tracks them down."
2011,tt1509767,The Three Musketeers,men,men,FAIL,90000000,20377913.0,139877913.0,2011FAIL,93212171,21105217.0,144870266.0,1.0,1.0,"After failing to steal Leonardo Da Vinci's airship blueprints, the Musketeers are disbanded by Cardinal Richeliu, leaving Athos, Porthos, and Aramis on the streets of Paris. In the meantime, young, reckless, ambitious D'Artagnan has set off from Gascony with dreams of becoming a Musketeer himself, not realizing that they have been disbanded. In no time, D'Artagnan manages to offend Athos, Porthos, and Aramis on different occasions and challenges them all to duels. But before the duels can take place they are attacked by guards who try to arrest them for illegal dueling. The ex-Musketeers and D'Artagnan fight off the soldiers, leading to the four men becoming a band with the motto of ""All for one and one for all"". Count Richelieu is not only determined to be rid of the Musketeers, but also schemes with Athos' former lover Milady to undermine the reign of King Louis and his wife. The Musketeers and D'Artagnan are determined to save the Royal Family and France itself."
2011,tt0478304,The Tree of Life,nowomen-disagree,nowomen,FAIL,35000000,13305665.0,62305665.0,2011FAIL,36249178,13780555.0,64529403.0,1.0,1.0,"The impressionistic story of a Texas family in the 1950s. The film follows the life journey of the eldest son, Jack, through the innocence of childhood to his disillusioned adult years as he tries to reconcile a complicated relationship with his father (Brad Pitt). Jack (played as an adult by Sean Penn) finds himself a lost soul in the modern world, seeking answers to the origins and meaning of life while questioning the existence of faith."
2011,tt1324999,The Twilight Saga: Breaking Dawn - Part 1,ok,ok,PASS,127500000,281287133.0,709938657.0,2011PASS,132050575,291326492.0,735276926.0,1.0,1.0,"Bella and Edward celebrate their wedding, but, after their honeymoon on Isle Esme, things take a turn for the worse when Bella realizes she is pregnant. As the baby grows at an abnormally fast rate and causes many health problems to Bella, Edward and the wolf pack fear that she may give birth to an immortal child. But the Cullens will do everything they can to ensure that both Bella and the unborn child remain safe."
2011,tt0800369,Thor,ok-disagree,ok,PASS,150000000,181030624.0,449326618.0,2011PASS,155353618,187491749.0,465363438.0,1.0,1.0,"The warrior Thor (Chris Hemsworth) is cast out of the fantastic realm of Asgard by his father Odin (Sir Anthony Hopkins) for his arrogance and sent to Earth to live amongst humans. Falling in love with scientist Jane Foster (Natalie Portman) teaches Thor much-needed lessons, and his new-found strength comes into play as a villain from his homeland sends dark forces toward Earth."
2011,tt1340800,Tinker Tailor Soldier Spy,notalk,notalk,FAIL,21000000,24149393.0,81452811.0,2011FAIL,21749507,25011304.0,84359926.0,1.0,1.0,"In the early 1970s during the Cold War, the head of British Intelligence, Control (Sir John Hurt), resigns after an operation in Budapest, Hungary goes badly wrong. It transpires that Control believed one of four senior figures in the service was in fact a Russian Agent, a mole, and the Hungary operation was an attempt to identify which one it was. George Smiley (Gary Oldman) had been forced into retirement by Control's departure, but is asked by a senior government figure to investigate a story told to him by rogue Agent Ricky Tarr (Tom Hardy), that there was a mole. Smiley considers that the failure of the Hungary operation and the continuing success of Operation Witchcraft (an apparent source of significant Soviet Intelligence) confirms this, and takes up the task of finding him."
2011,tt0471042,Tower Heist,notalk,notalk,FAIL,85000000,78046570.0,153470352.0,2011FAIL,88033717,80832113.0,158947830.0,1.0,1.0,"Manager of a high-rise condo, Josh Kovaks' a good relationship with the tenants; especially financier, Arthur Shaw. When Shaw's arrested for fraud. Josh thinks it's a misunderstanding that can be resolved, but later he learns that the employees' pension fund - which he asked Shaw to handle - is gone. When one of the employees tries to kill himself, Josh's views of Shaw change. He goes to see him and loses his temper - and his job. An FBI agent tells him Shaw might just walk, and recovering the fund is unlikely. She tells him it's been rumored that Shaw has $20 million lying around if he needs it in a hurry. Josh thinks he knows where it is. Josh, along with 2 other (fired) employees, a(n evicted) tenant, and an (criminal) acquaintance, they set out to get into Shaw's, and get the money."
2011,tt1399103,Transformers: Dark of the Moon,ok-disagree,ok,PASS,195000000,352390543.0,1123794076.0,2011PASS,201959703,364967639.0,1163903170.0,1.0,1.0,"Autobots Bumblebee, Ratchet, Ironhide, Mirage (aka Dino), Wheeljack (aka Que) and Sideswipe led by Optimus Prime, are back in action taking on the evil Decepticons, who are eager to avenge their recent defeat. The Autobots and Decepticons become involved in a perilous space race between the United States and Russia to reach a hidden Cybertronian spacecraft on the moon and learn its secrets, and once again Sam Witwicky has to go to the aid of his robot friends. The new villain Shockwave is on the scene while the Autobots and Decepticons continue to battle it out on Earth."
2011,tt1568911,War Horse,notalk-disagree,notalk,FAIL,70000000,79883359.0,156815529.0,2011FAIL,72498355,82734459.0,162412399.0,1.0,1.0,"On the outbreak of the First World War, Albert's beloved horse 'Joey' is sold to the Cavalry by his Father. After being sent to France, in a bid to survive, Joey has an unexpected journey across war torn Europe. Albert enlists in the British Army, and is wounded during the Battle of the Somme. Whilst recovering in Hospital, he learns of a Horse, found in no mans land."
2011,tt1291584,Warrior,notalk,notalk,FAIL,25000000,13657115.0,24215385.0,2011FAIL,25892270,14144548.0,25079651.0,1.0,1.0,"Two brothers face the fight of a lifetime - and the wreckage of their broken family - within the brutal, high-stakes world of Mixed Martial Arts (MMA) fighting in Lionsgate's action/drama, WARRIOR. A former Marine, haunted by a tragic past, Tommy Riordan returns to his hometown of Pittsburgh and enlists his father, a recovered alcoholic and his former coach, to train him for an MMA tournament awarding the biggest purse in the history of the sport. As Tommy blazes a violent path towards the title prize, his brother, Brendan, a former MMA fighter unable to make ends meet as a public school teacher, returns to the amateur ring to provide for his family. Even though years have passed, recriminations and past betrayals keep Brendan bitterly estranged from both Tommy and his father. But when Brendan's unlikely rise as an underdog sets him on a collision course with Tommy, the two brothers must finally confront the forces that tore them apart, all the while waging the most intense, winner-takes-all battle of their lives."
2011,tt1389137,We Bought a Zoo,men-disagree,men,FAIL,50000000,75624550.0,118924550.0,2011FAIL,51784539,78323650.0,123169061.0,1.0,1.0,"Benjamin Mee (Matt Damon) and his children struggle to move forward in life after the death of their dear wife and mother. Seeking a fresh start for him and his two mourning children, Benjamin buys and endeavors to save the life of a dying zoo, and in turn the life of his little family."
2011,tt1714210,Weekend,notalk,notalk,FAIL,190000,484592.0,1577585.0,2011FAIL,196781,501887.0,1633890.0,1.0,1.0,"On a Friday night after a drunken house party with his straight mates, Russell heads out to a gay club, alone and on the pull. Just before closing time he picks up Glen but what's expected to be just a one-night stand becomes something else, something special. That weekend, in bars and in bedrooms, getting drunk and taking drugs, telling stories and having sex, the two men get to know each other. It is a brief encounter that will resonate throughout their lives. Weekend is both an honest and unapologetic love story between two guys and a film about the universal struggle for an authentic life in all its forms. It is about the search for identity and the importance of making a passionate commitment to your life."
2011,tt0770703,What&#39;s Your Number,ok,ok,PASS,20000000,14011084.0,30711084.0,2011PASS,20713816,14511151.0,31807187.0,1.0,1.0,"Ally is a woman who has many ex-boyfriends who turned out to be losers. Now she believes that she can't find a good guy. But when she runs into one of her exes who is now a 'Prince Charming', she decides to look up all of her exes to see if any of them have changed for the better. When she has trouble locating them, she asks her neighbor Colin, who sleeps with a different women every night and sneaks out the morning after to avoid talking to them, to help her."
2011,tt1449283,Winnie the Pooh,nowomen,nowomen,FAIL,30000000,26692846.0,50145607.0,2011FAIL,31070724,27645535.0,51935343.0,1.0,1.0,"During an ordinary day in Hundred Acre Wood, Winnie the Pooh sets out to find some honey. Misinterpreting a note from Christopher Robin, Owl convinces Tigger, Rabbit, Piglet, Pooh, Kanga, Roo, and Eeyore that their young friend has been captured by a creature named the Backson, and they set out to save him."
2011,tt1270798,X-Men: First Class,ok-disagree,ok,PASS,160000000,146408305.0,355408305.0,2011PASS,165710526,151633733.0,368093107.0,1.0,1.0,"Before Charles Xavier and Erik Lensherr took the names Professor X and Magneto, they were two young men discovering their powers for the first time. Before they were archenemies, they were closest of friends, working together, with other Mutants (some familiar, some new), to stop the greatest threat the world has ever known. In the process, a rift between them opened, which began the eternal war between Magneto's Brotherhood and Professor X's X-MEN."
2011,tt1625346,Young Adult,ok,ok,PASS,12000000,16311571.0,22750356.0,2011PASS,12428289,16893744.0,23562334.0,1.0,1.0,"Thirty-seven-year-old Mavis Gary seems incapable of happiness. She has had one failed marriage with no romance on her immediate horizon. She ghost-writes a young-adult series of books, which has just been canceled due to low sales. She is in the process of writing the last book, with which she is having a mental block. She lives vicariously through Kendall Strickland, the teenage female heroine in her books, as like Kendall she believes her high school years were the best years of her life when she was the prom queen. When she receives news that her high school beau, Buddy Slade, and his wife, Beth Slade, have just had their first child, Mavis takes it as a sign that she and Buddy are meant to be together. As such, she devises a false pretense to travel from Minneapolis back to her old hometown of Mercury, Minnesota, to reclaim Buddy from Beth. As Mavis slyly or not so slyly does whatever she can to hang out with Buddy, even in Beth's company if need be, she also runs into another old high school colleague named Matt Freehauf. She barely remembers Matt until she is reminded that he was the ""hate crime"" kid, i.e., he was beaten almost to death by the school jocks who believed he was gay (which he is not), which has left him among other things needing to walk with a brace. Matt ends up being Mavis' drinking buddy and confidante; Matt, in turn, tries to be Mavis' voice of reason to get her out of her delusional state about Buddy and get a grip on reclaiming her life as a functioning adult."
2011,tt1742336,Your Sister&#39;s Sister,ok,ok,PASS,120000,1597486.0,3090593.0,2011PASS,124283,1654502.0,3200899.0,1.0,1.0,"Iris invites her friend Jack, who's mourning his brother's death, to her father's cottage for some alone time to recuperate, but they discover that Iris' sister Hannah is already there recovering from a recent break-up. One whole bottle of tequila later, Jack and Hannah wake up to find Iris at the door. All three have secrets they're trying to keep and feelings they're trying to sort out."
2010,tt1542344,127 Hours,dubious-disagree,dubious,FAIL,18000000,18335230.0,60735230.0,2010FAIL,19228173,19586277.0,64879307.0,1.0,1.0,"127 Hours is the true story of mountain climber Aron Ralston's remarkable adventure to save himself after a fallen boulder crashes on his arm and traps him in an isolated canyon in Utah. Over the next five days Ralston examines his life and survives the elements to finally discover he has the courage and the wherewithal to extricate himself by any means necessary, scale a 65 foot wall and hike over eight miles before he can be rescued. Throughout his journey, Ralston recalls friends, lovers, family, and the two hikers he met before his accident. Will they be the last two people he ever had the chance to meet?"
2010,tt1014759,Alice in Wonderland,ok,ok,PASS,200000000,334191110.0,1024391110.0,2010PASS,213646368,356993585.0,1094287202.0,1.0,1.0,"Alice, an unpretentious and individual 19-year-old, is betrothed to a dunce of an English nobleman. At her engagement party, she escapes the crowd to consider whether to go through with the marriage and falls down a hole in the garden after spotting an unusual rabbit. Arriving in a strange and surreal place called ""Underland,"" she finds herself in a world that resembles the nightmares she had as a child, filled with talking animals, villainous queens and knights, and frumious bandersnatches. Alice realizes that she is there for a reason--to conquer the horrific Jabberwocky and restore the rightful queen to her throne."
2010,tt1313092,Animal Kingdom,notalk,notalk,FAIL,4200000,1044039.0,8078683.0,2010FAIL,4486574,1115276.0,8629906.0,1.0,1.0,"Despite being no saint herself, Julia Cody has shielded her seventeen year old son, Joshua ""J"" Cody, from her Melbourne-based criminal relatives who they have not seen in years. After Julia dies in front of J's eyes from a self-inflicted heroin overdose, J, who is slightly detached from life, feels he has no choice but to contact his maternal grandmother, Janine ""Smurf"" Cody, the family matriarch, for a place to live. Smurf rules the family with a borderline incestuous love over her three sons, the quietly menacing Andrew ""Pope"" Cody, the hyperactive Craig Cody, and the barely of age Darren Cody. Pope and his best friend, Barry ""Baz"" Brown, are armed robbers, with Darren their up and coming apprentice, while Craig is a mid level drug dealer. Melbourne's Armed Robbery Squad is after specifically Pope, who is hiding out. But when the standoff between the Codys and the Armed Robbery Squad is brought up a notch, an all out war ensues, with some casualties and J caught in the middle. The only grounding in J's life is his girlfriend, Nicky Henry. With those casualties comes an investigation by Homicide Detective Senior Sergeant Nathan Leckie, who knows the Codys are involved in some of those deaths. As Leckie tries to get J on his side, J has to figure out how best to get himself out from the middle, where he trusts neither side. J also wants to figure out how to exact what he considers justice in an all around bad situation."
2010,tt1431181,Another Year,ok,ok,PASS,8000000,3205706.0,18505706.0,2010PASS,8545855,3424437.0,19768384.0,1.0,1.0,"A married couple who have managed to remain blissfully happy into their autumn years is surrounded over the course of the four seasons of one average year by friends, colleagues, and family, who all seem to suffer some degree of unhappiness."
2010,tt1423894,Barney&#39;s Version,ok,ok,PASS,30000000,7502560.0,8845575.0,2010PASS,32046955,8014473.0,9449125.0,1.0,1.0,"Take a ride through the life and memories of Barney Panofsky, a hard-drinking, cigar-smoking, foulmouthed 65-year old hockey fanatic and television producer, as he reflects on his life's successes and (numerous) gaffes and failures as the final chapters of his own existence come sharply into focus."
2010,tt1532503,Beginners,notalk,notalk,FAIL,3200000,5790894.0,11564267.0,2010FAIL,3418342,6186017.0,12353318.0,1.0,1.0,"In 2003, 38-year-old graphic artist Oliver Fields has just lost his father Hal to cancer, 5 years after his mother Georgia's death. Oliver is naturally sullen because of his relationships with his parents growing up (especially his mother, who had a unique view of life) and watching their cordial but somewhat distant marital relationship, but he's more so now as he deals with his personal losses. He embarks on a relationship with French actress Anna, hoping that his re-energized relationship with Hal following Georgia's death, and Hal's new outlook on life, will show him how to act in a loving relationship. After Georgia's death, Hal came out of the closet and began to live with a new joie de vivre and have an open relationship with Andy, a much-younger man. Oliver's relationship with Anna has other obstacles, including her own vagabond lifestyle and Oliver inheriting Arthur, Hal's very needy Jack Russell terrier."
2010,tt1164999,Biutiful,notalk,notalk,FAIL,35000000,5101237.0,25101237.0,2010FAIL,37388114,5449304.0,26813941.0,1.0,1.0,"Uxbal, single father of two children, finds his life in chaos as he is forced to deal with his life in order to escape the heat of crime in underground Barcelona, to break with the love for the divorced, manic depressive, abusive mother of his children and to regain spiritual insight in his life as he is diagnosed with terminal cancer."
2010,tt0947798,Black Swan,ok-disagree,ok,PASS,13000000,106954678.0,331266710.0,2010PASS,13887014,114252393.0,353869648.0,1.0,1.0,"Nina (Portman) is a ballerina in a New York City ballet company whose life, like all those in her profession, is completely consumed with dance. She lives with her obsessive former ballerina mother Erica (Hershey) who exerts a suffocating control over her. When artistic director Thomas Leroy (Cassel) decides to replace prima ballerina Beth MacIntyre (Ryder) for the opening production of their new season, Swan Lake, Nina is his first choice. But Nina has competition: a new dancer, Lily (Kunis), who impresses Leroy as well. Swan Lake requires a dancer who can play both the White Swan with innocence and grace, and the Black Swan, who represents guile and sensuality. Nina fits the White Swan role perfectly but Lily is the personification of the Black Swan. As the two young dancers expand their rivalry into a twisted friendship, Nina begins to get more in touch with her dark side - a recklessness that threatens to destroy her."
